Chargingevent,CPID,Connector,StartDate,StartTime,EndDate,EndTime,StartDate_num,StartTime_num,EndDate_num,EndTime_num,duration,TotalkWh,Cost,Site,Group,Model,Model1
7198970,51547,2,4/23/2018,12:21:59 PM,4/23/2018,12:50:00 PM,43213.00,12.37,43213.00,12.83,28.00,10,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198952,50911,2,4/23/2018,12:18:00 PM,4/23/2018,12:55:00 PM,43213.00,12.30,43213.00,12.92,37.00,12,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198941,51203,1,4/23/2018,12:12:00 PM,4/23/2018,1:08:00 PM,43213.00,12.20,43213.00,13.13,56.00,2,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
7198904,50266,2,4/23/2018,12:00:59 PM,4/23/2018,4:03:00 PM,43213.00,12.02,43213.00,16.05,242.00,2,0,"Menziehill House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198889,51203,2,4/23/2018,11:54:59 AM,4/23/2018,12:02:59 PM,43213.00,11.92,43213.00,12.05,8.00,0,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
7198887,50339,2,4/23/2018,11:52:59 AM,4/23/2018,12:13:00 PM,43213.00,11.88,43213.00,12.22,20.00,6,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198878,50911,2,4/23/2018,11:51:00 AM,4/23/2018,12:15:59 PM,43213.00,11.85,43213.00,12.27,25.00,11,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198857,50692,2,4/23/2018,11:38:59 AM,4/23/2018,12:02:59 PM,43213.00,11.65,43213.00,12.05,24.00,6,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198856,51548,2,4/23/2018,11:38:00 AM,4/23/2018,11:52:00 AM,43213.00,11.63,43213.00,11.87,14.00,7,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198848,51199,2,4/23/2018,11:36:00 AM,4/23/2018,12:08:59 PM,43213.00,11.60,43213.00,12.15,33.00,2,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
7198816,50911,2,4/23/2018,11:22:00 AM,4/23/2018,11:36:00 AM,43213.00,11.37,43213.00,11.60,14.00,2,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198806,50268,1,4/23/2018,11:17:59 AM,4/23/2018,12:23:59 PM,43213.00,11.30,43213.00,12.40,66.00,0,0,"Housing Office West, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198787,51550,2,4/23/2018,11:12:59 AM,4/23/2018,11:46:59 AM,43213.00,11.22,43213.00,11.78,34.00,21,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198785,51547,2,4/23/2018,11:12:00 AM,4/23/2018,11:44:59 AM,43213.00,11.20,43213.00,11.75,33.00,11,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198777,50264,2,4/23/2018,11:09:00 AM,4/23/2018,2:51:00 PM,43213.00,11.15,43213.00,14.85,222.00,0,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198757,50911,2,4/23/2018,10:59:59 AM,4/23/2018,11:22:00 AM,43213.00,11.00,43213.00,11.37,22.00,2,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198741,50692,2,4/23/2018,10:58:00 AM,4/23/2018,11:38:00 AM,43213.00,10.97,43213.00,11.63,40.00,12,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198728,50338,2,4/23/2018,10:56:59 AM,4/23/2018,11:15:59 AM,43213.00,10.95,43213.00,11.27,19.00,13,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198719,50913,1,4/23/2018,10:51:59 AM,4/23/2018,11:20:00 AM,43213.00,10.87,43213.00,11.33,28.00,3,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7198715,51548,2,4/23/2018,10:51:00 AM,4/23/2018,11:22:00 AM,43213.00,10.85,43213.00,11.37,31.00,15,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198707,51549,2,4/23/2018,10:48:59 AM,4/23/2018,11:17:00 AM,43213.00,10.82,43213.00,11.28,28.00,12,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198706,51088,2,4/23/2018,10:46:59 AM,4/23/2018,1:46:59 PM,43213.00,10.78,43213.00,13.78,180.00,21,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198680,50911,2,4/23/2018,10:37:00 AM,4/23/2018,10:50:00 AM,43213.00,10.62,43213.00,10.83,13.00,2,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198656,50263,2,4/23/2018,10:24:00 AM,4/23/2018,2:41:59 PM,43213.00,10.40,43213.00,14.70,258.00,2,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198647,51547,2,4/23/2018,10:21:00 AM,4/23/2018,10:35:59 AM,43213.00,10.35,43213.00,10.60,15.00,6,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198633,50911,2,4/23/2018,10:16:00 AM,4/23/2018,10:37:00 AM,43213.00,10.27,43213.00,10.62,21.00,10,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198614,50238,1,4/23/2018,10:08:00 AM,4/23/2018,11:25:00 AM,43213.00,10.13,43213.00,11.42,77.00,0,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198611,51356,1,4/23/2018,10:08:00 AM,4/23/2018,10:48:59 AM,43213.00,10.13,43213.00,10.82,41.00,4,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198590,51549,2,4/23/2018,10:00:00 AM,4/23/2018,10:19:00 AM,43213.00,10.00,43213.00,10.32,19.00,7,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198558,51547,2,4/23/2018,9:52:59 AM,4/23/2018,10:03:59 AM,43213.00,9.88,43213.00,10.07,11.00,8,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198556,50911,2,4/23/2018,9:52:59 AM,4/23/2018,10:16:00 AM,43213.00,9.88,43213.00,10.27,23.00,9,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198548,51548,2,4/23/2018,9:50:00 AM,4/23/2018,10:24:00 AM,43213.00,9.83,43213.00,10.40,34.00,18,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198534,50676,1,4/23/2018,9:42:59 AM,4/23/2018,10:43:59 AM,43213.00,9.72,43213.00,10.73,61.00,3,0,"Olympia Multi-Storey Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198524,50269,1,4/23/2018,9:39:59 AM,4/23/2018,10:59:59 AM,43213.00,9.67,43213.00,11.00,80.00,6,0,"Housing Office East, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198509,50230,2,4/23/2018,9:36:00 AM,4/23/2018,10:06:00 AM,43213.00,9.60,43213.00,10.10,30.00,3,0,"Marchbanks, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198492,51087,1,4/23/2018,9:29:59 AM,4/23/2018,12:12:00 PM,43213.00,9.50,43213.00,12.20,162.00,10,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198482,50911,2,4/23/2018,9:26:59 AM,4/23/2018,9:47:59 AM,43213.00,9.45,43213.00,9.80,21.00,14,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198467,50339,2,4/23/2018,9:23:59 AM,4/23/2018,9:29:59 AM,43213.00,9.40,43213.00,9.50,6.00,2,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198433,51087,2,4/23/2018,9:18:00 AM,4/23/2018,9:52:00 AM,43213.00,9.30,43213.00,9.87,34.00,1,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198417,50675,2,4/23/2018,9:13:00 AM,4/23/2018,4:53:00 PM,43213.00,9.22,43213.00,16.88,460.00,14,0,"Olympia Multi-Storey Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198412,50263,1,4/23/2018,9:12:00 AM,4/23/2018,2:25:00 PM,43213.00,9.20,43213.00,14.42,313.00,9,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198406,50911,2,4/23/2018,9:12:00 AM,4/23/2018,9:23:59 AM,43213.00,9.20,43213.00,9.40,12.00,4,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198410,51086,2,4/23/2018,9:10:59 AM,4/23/2018,3:10:00 PM,43213.00,9.18,43213.00,15.17,359.00,2,0,"Nethergate, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7198398,50269,1,4/23/2018,9:08:59 AM,4/23/2018,9:36:00 AM,43213.00,9.15,43213.00,9.60,27.00,1,0,"Housing Office East, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198274,50692,2,4/23/2018,8:41:59 AM,4/23/2018,9:20:00 AM,43213.00,8.70,43213.00,9.33,38.00,4,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198252,50914,1,4/23/2018,8:36:59 AM,4/23/2018,1:45:59 PM,43213.00,8.62,43213.00,13.77,309.00,12,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7198201,50315,2,4/23/2018,8:25:00 AM,4/23/2018,4:50:00 PM,43213.00,8.42,43213.00,16.83,505.00,7,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198195,51548,2,4/23/2018,8:22:59 AM,4/23/2018,9:18:59 AM,43213.00,8.38,43213.00,9.32,56.00,30,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7198175,50315,1,4/23/2018,8:17:59 AM,4/23/2018,12:23:59 PM,43213.00,8.30,43213.00,12.40,246.00,14,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198151,50349,1,4/23/2018,8:15:00 AM,4/23/2018,4:14:59 PM,43213.00,8.25,43213.00,16.25,480.00,47,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
7198133,50911,2,4/23/2018,8:10:59 AM,4/23/2018,8:52:59 AM,43213.00,8.18,43213.00,8.88,42.00,11,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198107,50692,2,4/23/2018,8:07:00 AM,4/23/2018,8:15:59 AM,43213.00,8.12,43213.00,8.27,9.00,4,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7198070,50523,2,4/23/2018,8:01:00 AM,4/23/2018,10:45:59 AM,43213.00,8.02,43213.00,10.77,165.00,5,0,"Marchbanks, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7198065,50676,2,4/23/2018,7:59:59 AM,4/23/2018,5:25:00 PM,43213.00,8.00,43213.00,17.42,565.00,15,0,"Olympia Multi-Storey Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7197974,51550,2,4/23/2018,7:42:00 AM,4/23/2018,7:56:59 AM,43213.00,7.70,43213.00,7.95,15.00,2,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197949,51548,2,4/23/2018,7:35:00 AM,4/23/2018,8:01:00 AM,43213.00,7.58,43213.00,8.02,26.00,7,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197948,50910,2,4/23/2018,7:35:00 AM,4/23/2018,10:35:00 AM,43213.00,7.58,43213.00,10.58,180.00,9,0,"Dock Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7197913,50339,2,4/23/2018,7:27:00 AM,4/23/2018,7:37:59 AM,43213.00,7.45,43213.00,7.63,11.00,3,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7197912,50630,1,4/23/2018,7:27:00 AM,4/23/2018,8:38:00 AM,43213.00,7.45,43213.00,8.63,71.00,2,0,"University of Dundee, Nethergate, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7197889,50338,2,4/23/2018,7:19:59 AM,4/23/2018,7:48:59 AM,43213.00,7.33,43213.00,7.82,29.00,2,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7197830,51547,2,4/23/2018,7:05:00 AM,4/23/2018,7:19:59 AM,43213.00,7.08,43213.00,7.33,15.00,4,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197823,50692,2,4/23/2018,7:03:59 AM,4/23/2018,7:43:00 AM,43213.00,7.07,43213.00,7.72,39.00,10,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7197806,51548,2,4/23/2018,6:58:00 AM,4/23/2018,7:11:00 AM,43213.00,6.97,43213.00,7.18,13.00,8,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197767,51356,2,4/23/2018,6:31:59 AM,4/23/2018,7:16:59 AM,43213.00,6.53,43213.00,7.28,45.00,5,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7197762,51548,2,4/23/2018,6:28:00 AM,4/23/2018,6:36:00 AM,43213.00,6.47,43213.00,6.60,8.00,3,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197733,51549,2,4/23/2018,5:46:00 AM,4/23/2018,6:00:59 AM,43213.00,5.77,43213.00,6.02,15.00,7,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197724,50349,2,4/23/2018,5:04:59 AM,4/23/2018,5:44:59 AM,43213.00,5.08,43213.00,5.75,40.00,14,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
7197720,51547,2,4/23/2018,4:30:00 AM,4/23/2018,4:38:59 AM,43213.00,4.50,43213.00,4.65,9.00,5,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197719,51548,2,4/23/2018,4:17:59 AM,4/23/2018,4:37:00 AM,43213.00,4.30,43213.00,4.62,19.00,11,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197714,51549,2,4/23/2018,2:27:00 AM,4/23/2018,2:44:00 AM,43213.00,2.45,43213.00,2.73,17.00,5,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197713,51547,2,4/23/2018,2:07:59 AM,4/23/2018,2:33:59 AM,43213.00,2.13,43213.00,2.57,26.00,12,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197711,51548,2,4/23/2018,2:01:00 AM,4/23/2018,2:44:59 AM,43213.00,2.02,43213.00,2.75,44.00,12,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197707,51550,2,4/23/2018,1:46:59 AM,4/23/2018,1:59:59 AM,43213.00,1.78,43213.00,2.00,13.00,6,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7197705,50349,2,4/23/2018,1:37:59 AM,4/23/2018,1:59:00 AM,43213.00,1.63,43213.00,1.98,21.00,11,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
7197679,50912,2,4/23/2018,12:47:59 AM,4/23/2018,4:56:00 AM,43213.00,0.80,43213.00,4.93,248.00,21,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7197676,50913,1,4/23/2018,12:00:59 AM,4/23/2018,10:08:59 AM,43213.00,0.02,43213.00,10.15,608.00,23,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7203676,50268,2,4/24/2018,11:36:00 PM,4/26/2018,1:56:00 PM,43214.00,23.60,43216.00,13.93,2300.00,14,0,"Housing Office West, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7202805,50316,1,4/24/2018,3:28:00 PM,4/26/2018,6:58:59 AM,43214.00,15.47,43216.00,6.98,2371.00,1,0,"Balunie Drive, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7203680,51548,2,4/24/2018,11:57:59 PM,4/25/2018,12:04:00 AM,43214.00,23.97,43215.00,0.07,6.00,4,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7203653,50912,2,4/24/2018,10:22:59 PM,4/25/2018,9:53:59 AM,43214.00,22.38,43215.00,9.90,691.00,26,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7203637,50841,2,4/24/2018,9:45:00 PM,4/25/2018,7:06:00 AM,43214.00,21.75,43215.00,7.10,561.00,7,0,"Brington Place Sheltered Housing, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7203633,50266,2,4/24/2018,9:39:59 PM,4/25/2018,3:40:59 PM,43214.00,21.67,43215.00,15.68,1081.00,5,0,"Menziehill House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7203617,50841,1,4/24/2018,9:13:59 PM,4/25/2018,7:40:59 AM,43214.00,21.23,43215.00,7.68,627.00,4,0,"Brington Place Sheltered Housing, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7203584,50266,1,4/24/2018,8:43:00 PM,4/25/2018,7:37:00 AM,43214.00,20.72,43215.00,7.62,654.00,2,0,"Menziehill House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7203569,50261,1,4/24/2018,8:27:00 PM,4/25/2018,9:44:00 AM,43214.00,20.45,43215.00,9.73,797.00,6,0,"Mitchell Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council; Scotland Private,APT 7kW Dual Outlet,Slow
7203450,51088,2,4/24/2018,7:13:00 PM,4/25/2018,8:44:00 AM,43214.00,19.22,43215.00,8.73,811.00,15,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7203202,50240,1,4/24/2018,5:46:59 PM,4/25/2018,10:51:00 AM,43214.00,17.78,43215.00,10.85,1024.00,6,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7203117,51198,1,4/24/2018,5:12:59 PM,4/25/2018,9:16:59 AM,43214.00,17.22,43215.00,9.28,964.00,16,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
7203099,50843,2,4/24/2018,5:04:00 PM,4/25/2018,7:21:00 AM,43214.00,17.07,43215.00,7.35,857.00,18,0,"Oakland Day Centre, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7203037,50267,2,4/24/2018,4:43:59 PM,4/25/2018,12:45:00 PM,43214.00,16.73,43215.00,12.75,1201.00,3,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7207612,51201,2,4/24/2018,4:14:59 PM,4/25/2018,9:29:59 AM,43214.00,16.25,43215.00,9.50,1035.00,2,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
7202911,50240,2,4/24/2018,4:08:00 PM,4/25/2018,10:56:59 AM,43214.00,16.13,43215.00,10.95,1129.00,8,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7202910,50262,1,4/24/2018,4:08:00 PM,4/25/2018,9:36:00 AM,43214.00,16.13,43215.00,9.60,1048.00,8,0,"Mitchell Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council; NCG,APT 7kW Dual Outlet,Slow
7202967,51086,2,4/24/2018,4:00:59 PM,4/25/2018,8:22:59 AM,43214.00,16.02,43215.00,8.38,982.00,2,0,"Nethergate, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7202969,51198,2,4/24/2018,4:00:00 PM,4/25/2018,9:15:59 AM,43214.00,16.00,43215.00,9.27,1036.00,3,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
7207611,51201,1,4/24/2018,3:58:00 PM,4/25/2018,10:14:59 AM,43214.00,15.97,43215.00,10.25,1097.00,2,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
7208548,51199,1,4/24/2018,3:58:00 PM,4/25/2018,10:16:00 AM,43214.00,15.97,43215.00,10.27,1098.00,3,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
7202871,50316,2,4/24/2018,3:52:59 PM,4/25/2018,3:55:00 PM,43214.00,15.88,43215.00,15.92,1442.00,27,0,"Balunie Drive, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7202844,50230,1,4/24/2018,3:42:00 PM,4/25/2018,9:42:00 AM,43214.00,15.70,43215.00,9.70,1080.00,8,0,"Marchbanks, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7202714,50263,1,4/24/2018,3:18:59 PM,4/25/2018,10:46:59 AM,43214.00,15.32,43215.00,10.78,1168.00,4,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
